Animal_id Breed FX2 FX3 FX4 FX5 FX6 FX7 NAVEL COLOR Management_group Sex Proportion_taurine prob hap1 hap2
012396 TC PTR01 12 Alexandria 0 NA Alexandria 8.5 4 HD1__504 Heifer_[H] 0.660401 1 19 164
012397 TC NPG06 12 Alexandria 0 NA Alexandria 8 4 HD1__10531 Steer_[S] 0.701235 0.965370024397394 129 93
012402 TC NPG06 12 Alexandria 0 NA Alexandria 8 2 HD1__13373 Steer_[S] 0.687389 1 72 71
012403 TC NPG02 12 Alexandria 0 NA NA 9 4 HD1__52 Steer_[S] 0.738458 1 73 72
012410 TC PTR01 12 Alexandria 0 NA Alexandria 9 5.5 HD1__10934 Heifer_[H] 0.590162 0.997867359772814 30 72
012416 TC NPG06 12 Alexandria 0 NA Alexandria 9 5.33333 HD1__54 Steer_[S] 0.655428 0.900582099502343 30 33
012417 TC PTR01 1 Alexandria 0 NA Alexandria 8.5 4 HD1__506 Heifer_[H] 0.595565 0.999002311094056 19 47
012418 TC NPG06 12 Alexandria 0 NA Alexandria 9 1.66667 HD1__10533 Steer_[S] 0.689096 1 72 72
012420 TC NPG07 12 Alexandria 0 NA Alexandria 8 3.5 HD1__55 Steer_[S] 0.662334 1 7 73
012425 TC PTR01 12 Alexandria 0 NA Alexandria 9 2 HD1__10887 Heifer_[H] 0.700804 0.953515629566798 72 145
012429 TC NPG07 1 Alexandria 0 NA Alexandria 6.33333 5 HD1__13375 Steer_[S] 0.63498 1 145 93
012430 TC NPG07 1 Alexandria 0 NA Alexandria 6 4 HD1__56 Steer_[S] 0.714634 0.910529036437775 129 95
012432 TC NPG02 12 Alexandria 0 NA NA 8 4 HD1__10536 Steer_[S] 0.646433 0.910192945769938 18 72
012436 TC NPG06 12 Alexandria 0 NA Alexandria 7 4 HD1__10537 Steer_[S] 0.706773 0.945063766193164 129 73
012441 TC NPG02 1 Alexandria 0 NA NA 9 2 HD1__13376 Steer_[S] 0.623438 0.998105076057476 30 5
012447 TC PTR01 1 Alexandria 0 NA Alexandria 8.5 4.5 HD1__10946 Heifer_[H] 0.650028 0.953515629566798 145 72
012448 TC PBP01 12 Alexandria 0 NA Alexandria 8.5 5 HD1__10957 Heifer_[H] 0.706143 0.985705343304503 145 74
012449 TC PBP01 1 Alexandria 0 NA Alexandria 8.5 2 HD1__10877 Heifer_[H] 0.710608 1 126 136
012452 TC NPG02 12 Alexandria 0 NA NA 9 4 HD1__13379 Steer_[S] 0.679765 0.9710358971986 145 134
012453 TC PBP01 1 Alexandria 0 NA Alexandria 8 4 HD1__10712 Heifer_[H] 0.616149 0.963244263280558 63 172
012455 TC NPG07 12 Alexandria 0 NA Alexandria 8.5 2 HD1__13380 Steer_[S] 0.586554 1 73 151
012458 TC NPG07 1 Alexandria 0 NA Alexandria 5.66667 4 HD1__57 Steer_[S] 0.619647 1 145 145
012459 TC PBP01 12 Alexandria 0 NA Alexandria 8.5 4 HD1__10900 Heifer_[H] 0.692116 0.996041576102001 19 129
012461 TC NPG02 1 Alexandria 0 NA NA 9 4 HD1__13381 Steer_[S] 0.7038 0.991811720977462 129 33
012462 TC NPG07 1 Alexandria 0 NA Alexandria 8.5 4 HD1__58 Steer_[S] 0.631353 1 25 93
012463 TC NPG07 12 Alexandria 0 NA Alexandria 8.5 4 HD1__59 Steer_[S] 0.605538 1 27 30
012464 TC PBP01 12 Alexandria 0 NA NA 9 4 HD1__509 Heifer_[H] 0.705237 1 72 72
012466 TC PTR01 1 Alexandria 0 NA Alexandria 9 4 HD1__10912 Heifer_[H] 0.653925 1 145 145
012472 TC PTR01 12 Alexandria 0 NA Alexandria 8 3.5 HD1__10947 Heifer_[H] 0.652794 0.915425796265155 129 72
012475 TC NPG06 1 Alexandria 0 NA Alexandria 8 2 HD1__60 Steer_[S] 0.690395 0.915425796265155 129 72
012477 TC PTR01 12 Alexandria 0 NA Alexandria 9 4 HD1__10901 Heifer_[H] 0.6974 0.953515629566798 145 72
012480 TC NPG07 1 Alexandria 0 NA Alexandria 8.33333 3 HD1__13385 Steer_[S] 0.630825 1 30 6
012483 TC PBP01 12 Alexandria 0 NA NA 7.5 5 HD1__10913 Heifer_[H] 0.584746 1 129 129
013001 TC NPG07 10 Alcala 0 NA Alcala 8.5 3.5 HD1__13386 Steer_[S] 0.685356 1 72 91
013005 TC PBP01 10 Alcala 0 NA NA 6.5 4 HD1__529 Heifer_[H] 0.688267 1 129 128
013007 TC NPG06 10 Alcala 0 NA Alcala 8 4 HD1__71 Steer_[S] 0.712448 1 74 93
013008 TC NPG06 10 Alcala 0 NA Alcala 7 4 HD1__13387 Steer_[S] 0.555022 1 129 129
013010 TC NPG07 10 Alcala 0 NA Alcala 6.33333 4 HD1__10539 Steer_[S] 0.67638 1 93 145
013011 TC PBP01 10 Alcala 0 NA Alcala 8.5 4 HD1__10948 Heifer_[H] 0.818697 0.965002257845314 30 145
013012 TC PTR01 10 Alcala 0 NA Alcala 9 4 HD1__10959 Heifer_[H] 0.77038 0.998313596308433 40 76
013013 TC PBP01 10 Alcala 0 NA Alcala 8 5 HD1__10719 Heifer_[H] 0.734561 0.975719103476006 145 40
013014 TC PBP01 10 Alcala 0 NA NA 8.5 4 HD1__530 Heifer_[H] 0.713852 1 145 145
013015 TC NPG07 10 Alcala 0 NA Alcala 6.5 5.5 HD1__13388 Steer_[S] 0.641085 0.915425796265155 129 72
013016 TC PTR01 10 Alcala 0 NA Alcala 7.5 4 HD1__10967 Heifer_[H] 0.642411 0.963296158579818 126 129
013017 TC NPG02 10 Alcala 0 NA NA 7 4 HD1__13389 Steer_[S] 0.791976 0.991514368547679 145 129
013020 TC PTR01 10 Alcala 0 NA Alcala 8 4 HD1__10983 Heifer_[H] 0.731481 0.995511314301597 40 28
013022 TC NPG06 10 Alcala 0 NA Alcala 8 4.66667 HD1__13390 Steer_[S] 0.649679 1 145 145
013023 TC PTR01 10 Alcala 0 NA Alcala 8.5 2 HD1__10990 Heifer_[H] 0.594079 0.936281452120541 145 79
013024 TC PTR01 10 Alcala 0 NA Alcala 4 4 HD1__532 Heifer_[H] 0.686152 1 129 129
013026 TC PBP01 10 Alcala 0 NA Alcala 8.5 4 HD1__533 Heifer_[H] 0.611635 0.991514368547679 145 129
013028 TC NPG07 10 Alcala 0 NA Alcala 8 4 HD1__13391 Steer_[S] 0.737029 0.99517137258388 32 145
013034 TC PTR01 10 Alcala 0 NA Alcala 7 4.5 HD1__11014 Heifer_[H] 0.558394 0.974638197145634 129 79
013036 TC NPG06 10 Alcala 0 NA Alcala 8 4 HD1__13393 Steer_[S] 0.589818 1 79 37
013038 TC NPG02 10 Alcala 0 NA NA 7 4.5 HD1__10541 Steer_[S] 0.753914 0.98734022287071 129 40
013039 TC PTR01 10 Alcala 0 NA Alcala 8.5 4 HD1__534 Heifer_[H] 0.660582 1 76 72
013040 TC NPG06 10 Alcala 0 NA Alcala 8 4 HD1__13395 Steer_[S] 0.603702 0.954647415380566 75 129
013041 TC NPG06 10 Alcala 0 NA Alcala 8 4 HD1__13396 Steer_[S] 0.82739 1 145 145
013045 TC PBP01 11 Alcala 0 NA Alcala 9 4 HD1__10968 Heifer_[H] 0.724737 1 63 74
013048 TC NPG07 11 Alcala 0 NA Alcala 6.5 4 HD1__10543 Steer_[S] 0.789053 0.962116379550636 145 28
013050 TC NPG07 11 Alcala 0 NA Alcala 6.33333 3.33333 HD1__10544 Steer_[S] 0.776568 1 145 143
013053 TC PBP01 11 Alcala 0 NA Alcala 8 5 HD1__535 Heifer_[H] 0.556667 0.998584438761576 146 129
013055 TC NPG02 11 Alcala 0 NA NA 8 4 HD1__13397 Steer_[S] 0.725646 0.991514368547679 129 145
013056 TC NPG02 11 Alcala 0 NA NA 5 4 HD1__13398 Steer_[S] 0.651854 1 129 47
013058 TC PTR01 11 Alcala 0 NA Alcala 7.5 4 HD1__10984 Heifer_[H] 0.662423 0.935362552845438 31 129
013059 TC PTR01 11 Alcala 0 NA Alcala 7 5 HD1__536 Heifer_[H] 0.642274 0.991514368547679 145 129
013061 TC NPG02 11 Alcala 0 NA NA 9 4 HD1__13400 Steer_[S] 0.634854 0.936281452120541 145 79
013063 TC PTR01 11 Alcala 0 NA Alcala 6 4 HD1__10999 Heifer_[H] 0.696286 1 129 47
013069 TC PBP01 11 Alcala 0 NA Alcala 8 4 HD1__10961 Heifer_[H] 0.63628 1 47 129
013070 TC NPG06 11 Alcala 0 NA Alcala 8 4 HD1__75 Steer_[S] 0.696449 0.972654429805075 40 78
013073 TC NPG07 11 Alcala 0 NA Alcala 6 4.33333 HD1__76 Steer_[S] 0.661195 0.954423815626704 63 40
013075 TC PBP01 11 Alcala 0 NA Alcala 8 4 HD1__10969 Heifer_[H] 0.634959 0.991514368547679 145 129
013076 TC PTR01 11 Alcala 0 NA Alcala 5.5 4 HD1__11526 Heifer_[H] 0.553316 1 129 129
013078 TC PTR01 11 Alcala 0 NA Alcala 9 4 HD1__538 Heifer_[H] 0.629063 0.936281452120541 79 145
013080 TC NPG07 11 Alcala 0 NA Alcala 5.66667 4.33333 HD1__77 Steer_[S] 0.665399 1 129 129
013081 TC NPG06 11 Alcala 0 NA Alcala 8 4 HD1__78 Steer_[S] 0.660441 0.98734022287071 129 40
013083 TC NPG07 11 Alcala 0 NA Alcala 5 4.5 HD1__79 Steer_[S] 0.673191 1 129 47
013086 TC PTR01 11 Alcala 0 NA Alcala 8 4.5 HD1__11000 Heifer_[H] 0.55483 1 129 129
013088 TC PTR01 11 Alcala 0 NA Alcala 7 4 HD1__11008 Heifer_[H] 0.645652 0.910529036437775 95 129
013090 TC PTR01 11 Alcala 0 NA Alcala 7.5 5 HD1__11016 Heifer_[H] 0.600925 0.961957484728379 129 154
013093 TC NPG02 11 Alcala 0 NA NA 8 4 HD1__13404 Steer_[S] 0.616117 0.973201841397451 127 79
013094 TC PBP01 10 Alcala 0 NA NA 6.5 4 HD1__10970 Heifer_[H] 0.651359 0.947259950018441 129 28
013096 TC NPG02 10 Alcala 0 NA NA 8 6 HD1__13405 Steer_[S] 0.647381 0.941138983460667 30 129
013097 TC PBP01 11 Alcala 0 NA Alcala 7.5 4 HD1__539 Heifer_[H] 0.78282 0.945063766193164 129 73
013099 TC NPG07 11 Alcala 0 NA Alcala 7.5 4.5 HD1__10548 Steer_[S] 0.68412 0.935362552845438 31 129
013102 TC NPG06 11 Alcala 0 NA Alcala 7 4 HD1__10549 Steer_[S] 0.620063 0.991811720977462 33 129
013104 TC NPG07 11 Alcala 0 NA Alcala 7.5 4 HD1__81 Steer_[S] 0.646474 0.94009801082429 46 30
013106 TC NPG06 10 Alcala 0 NA Alcala 8 4.33333 HD1__10551 Steer_[S] 0.591914 0.963391563192162 38 172
013108 TC NPG02 10 Alcala 0 NA NA 7 4.5 HD1__82 Steer_[S] 0.611309 0.962116379550636 28 145
013109 TC PBP01 10 Alcala 0 NA Alcala 7 4 HD1__10978 Heifer_[H] 0.730266 0.98734022287071 129 40
013113 TC PBP01 10 Alcala 0 NA Alcala 5.5 4 HD1__11001 Heifer_[H] 0.61382 1 129 172
013116 TC NPG06 11 Alcala 0 NA Alcala 9 4 HD1__13408 Steer_[S] 0.559373 0.900558454133063 79 98
013117 TC PBP01 11 Alcala 0 NA Alcala 8 4 HD1__541 Heifer_[H] 0.611225 0.916760734924435 131 79
013118 TC PBP01 11 Alcala 0 NA Alcala 8 4 HD1__11009 Heifer_[H] 0.590572 0.974638197145634 79 129
013119 TC NPG06 11 Alcala 0 NA Alcala 8 2.66667 HD1__13409 Steer_[S] 0.511053 0.974638197145634 129 79
013121 TC NPG02 11 Alcala 0 NA NA 7 4 HD1__13410 Steer_[S] 0.68905 0.947259950018441 28 129
013122 TC PBP01 10 Alcala 0 NA NA 7.5 4 HD1__543 Heifer_[H] 0.622985 0.94732802144786 63 47
013124 TC PBP01 10 Alcala 0 NA Alcala 9 4 HD1__10963 Heifer_[H] 0.646408 1 72 72
013127 TC PBP01 10 Alcala 0 NA NA 5.5 4 HD1__10971 Heifer_[H] 0.631956 1 129 129
013128 TC PTR01 10 Alcala 0 NA Alcala 6 4 HD1__544 Heifer_[H] 0.619016 1 129 129
013129 TC PBP01 11 Alcala 0 NA Alcala 7.5 4.5 HD1__10979 Heifer_[H] 0.609102 0.963296158579818 126 129
013136 TC NPG02 10 Alcala 0 NA NA 9 4 HD1__13412 Steer_[S] 0.743972 0.993912182020466 40 154
013138 TC NPG06 11 Alcala 0 NA Alcala 8 5 HD1__10552 Steer_[S] 0.673255 0.941138983460667 30 129
013141 TC PTR01 12 Alcala 0 NA Alcala 6.5 4 HD1__11018 Heifer_[H] 0.607755 0.954647415380566 129 75
013142 TC PTR01 12 Alcala 0 NA Alcala 5.5 4 HD1__545 Heifer_[H] 0.587526 1 47 129
013143 TC PBP01 12 Alcala 0 NA Alcala 8 4 HD1__10689 Heifer_[H] 0.639398 0.93731249961092 28 79
013146 TC NPG06 11 Alcala 0 NA Alcala 8 3.66667 HD1__13416 Steer_[S] 0.586162 0.980392798906269 41 79
013147 TC PBP01 11 Alcala 0 NA Alcala 8 4 HD1__10964 Heifer_[H] 0.614195 1 121 38
013151 TC PBP01 12 Alcala 0 NA Alcala 7.5 4 HD1__10972 Heifer_[H] 0.580336 0.915425796265155 129 72
013152 TC NPG07 12 Alcala 0 NA Alcala 6.33333 4 HD1__13418 Steer_[S] 0.634192 0.948861305844675 46 8
013154 TC PTR01 12 Alcala 0 NA Alcala 7 3 HD1__10980 Heifer_[H] 0.525071 0.989371420864147 79 172
013156 TC PBP01 12 Alcala 0 NA Alcala 5.5 4 HD1__10988 Heifer_[H] 0.535258 1 129 129
013162 TC PTR01 12 Alcala 0 NA Alcala 9 4 HD1__11019 Heifer_[H] 0.565778 0.936281452120541 79 145
013164 TC PBP01 12 Alcala 0 NA Alcala 7.5 4 HD1__10965 Heifer_[H] 0.507512 0.981585172790783 129 144
013170 TC NPG06 12 Alcala 0 NA Alcala 8 4 HD1__13419 Steer_[S] 0.693783 0.98734022287071 129 40
013172 TC PBP01 12 Alcala 0 NA Alcala 7.5 4 HD1__10996 Heifer_[H] 0.632748 0.947259950018441 28 129
013173 TC PTR01 12 Alcala 0 NA Alcala 6.5 4 HD1__11004 Heifer_[H] 0.606407 1 129 47
013175 TC PTR01 12 Alcala 0 NA Alcala 6 4.5 HD1__11012 Heifer_[H] 0.601596 1 129 129
013176 TC NPG06 12 Alcala 0 NA Alcala 8 4 HD1__10556 Steer_[S] 0.604503 0.93731249961092 79 28
013181 TC NPG02 1 Alcala 0 NA NA 8 3.5 HD1__13420 Steer_[S] 0.649033 0.915425796265155 129 72
013187 TC NPG06 1 Alcala 0 NA Alcala 8 4.33333 HD1__13422 Steer_[S] 0.575997 0.915425796265155 72 129
013188 TC NPG07 1 Alcala 0 NA Alcala 8 4 HD1__13423 Steer_[S] 0.640184 0.974638197145634 79 129
013191 TC NPG06 1 Alcala 0 NA Alcala 8 4 HD1__13424 Steer_[S] 0.617443 1 46 128
013192 TC NPG07 2 Alcala 0 NA Alcala 5.33333 3.33333 HD1__10558 Steer_[S] 0.647236 1 47 46
013193 TC PTR01 2 Alcala 0 NA Alcala 6.5 4 HD1__13425 Heifer_[H] 0.503788 1 129 140
013195 TC NPG02 2 Alcala 0 NA NA 7 4 HD1__13427 Steer_[S] 0.605395 1 28 47
013196 TC PBP01 2 Alcala 0 NA NA 7.5 4 HD1__13428 Heifer_[H] 0.634982 1 129 129
013197 TC PTR01 2 Alcala 0 NA Alcala 6 4.5 HD1__13429 Heifer_[H] 0.562666 1 129 129
013198 TC NPG07 12 Alcala 0 NA Alcala 6 4 HD1__13430 Steer_[S] 0.586427 1 47 46
013199 TC PBP01 2 Alcala 0 NA Alcala 9 4 HD1__13431 Heifer_[H] 0.668049 0.988278181517396 40 79
013201 TC PTR01 12 Alcala 0 NA Alcala 7 4.5 HD1__10982 Heifer_[H] 0.623756 0.915425796265155 129 72
013202 TC NPG02 11 Alcala 0 NA NA 7 4 HD1__13433 Steer_[S] 0.669791 0.912238475279288 79 88
013203 TC NPG07 11 Alcala 0 NA Alcala 7 4 HD1__13434 Steer_[S] 0.645637 0.996098412683207 137 129
013220 TC PTR01 12 Alcala 0 NA Alcala 5.5 4 HD1__548 Heifer_[H] 0.614405 1 129 160
013221 TC PBP01 12 Alcala 0 NA Alcala 7.5 4 HD1__10989 Heifer_[H] 0.65685 0.935362552845438 31 129
013222 TC NPG06 12 Alcala 0 NA Alcala 7 4 HD1__13435 Steer_[S] 0.593269 1 129 129
013224 TC PTR01 12 Alcala 0 NA Alcala 6 4 HD1__11005 Heifer_[H] 0.598207 0.999999999993176 47 131
020008 TC PBE02 9 Belmont 0 NA Belmont 7.5 4 HD1__11039 Heifer_[H] 0.819125 0.993078581691535 145 172
020014 TC PBE02 9 Belmont 0 NA Belmont 8.5 2 HD1__11051 Heifer_[H] 0.826492 1 92 91
020015 TC PBE02 9 Belmont 0 NA Belmont 8 4 HD1__11059 Heifer_[H] 0.862744 1 145 145
020023 TC PBE02 9 Belmont 3 NA Belmont 8 4 HD1__11040 Heifer_[H] 0.917492 0.965002257845314 30 145
020029 TC PBE02 9 Belmont 0 NA Belmont 8 4 HD1__11046 Heifer_[H] 0.852459 0.996510861055745 72 143
020030 TC PBE02 9 Belmont 3 NA Belmont 8.5 4 HD1__11052 Heifer_[H] 0.953552 0.975719103476006 145 40
020032 TC PBE02 9 Belmont 0 NA Belmont 8 4 HD1__11022 Heifer_[H] 0.889156 0.958263021740943 172 73
020037 TC PBE02 9 Belmont 3 NA Belmont 8 4 HD1__11041 Heifer_[H] 0.94931 1 93 74
020056 TC PBE02 9 Belmont 3 NA Belmont 8 4 HD1__11054 Heifer_[H] 0.919213 0.944218029514574 26 127
020067 TC PBE02 9 Belmont 0 NA Belmont 9 4 HD1__11060 Heifer_[H] 0.992751 0.982220376835657 40 72
020071 TC PBE02 9 Belmont 4 NA Belmont 7.5 4 HD1__11023 Heifer_[H] 0.75266 0.963391563192162 38 172
020085 TC PBE02 9 Belmont 3 NA Belmont 9 4.5 HD1__11042 Heifer_[H] 0.866928 1 63 74
020102 TC PBE02 9 Belmont 3 NA Belmont 8 4 HD1__11026 Heifer_[H] 0.914945 0.958263021740943 172 73
020103 TC PBE02 9 Belmont 3 NA Belmont 8 4 HD1__11032 Heifer_[H] 0.943937 0.975719103476006 40 145
020105 TC PBE02 9 Belmont 3 NA Belmont 8 4 HD1__11043 Heifer_[H] 0.946269 1 93 74
020112 TC PBE02 10 Belmont 3 NA Belmont 8.5 4 HD1__11055 Heifer_[H] 0.963376 1 121 40
020115 TC PBE02 10 Belmont 0 NA NA 9 4 HD1__11062 Heifer_[H] 0.999647 0.999998210632933 34 121
020118 TC PBE02 10 Belmont 0 NA Belmont 7.5 4 HD1__11027 Heifer_[H] 0.908427 1 74 93
020140 TC PBE02 10 Belmont 0 NA Belmont 8 4 HD1__11033 Heifer_[H] 0.937313 1 145 145
020149 TC PBE02 10 Belmont 3 NA Belmont 9 4 HD1__11037 Heifer_[H] 0.914838 1 63 74
020154 TC PBE02 10 Belmont 4 NA NA 8 4 HD1__11064 Heifer_[H] 0.686943 0.915425796265155 72 129
020162 TC PBE02 10 Belmont 3 NA Belmont 8 4 HD1__11028 Heifer_[H] 0.887929 1 145 145
020166 TC PBE02 10 Belmont 4 NA Belmont 8 4 HD1__11038 Heifer_[H] 0.927653 1 145 145
020172 TC PBE02 10 Belmont 3 NA NA 8.5 4 HD1__11049 Heifer_[H] 0.92824 0.945063766193164 129 73
020180 TC PBE02 10 Belmont 4 NA Belmont 9 4 HD1__11057 Heifer_[H] 0.918934 0.975719103476006 40 145
020181 TC PBE02 10 Belmont 3 NA NA 8.5 4 HD1__11065 Heifer_[H] 0.88379 0.953515629566798 145 72
020184 TC PBE02 10 Belmont 0 NA Belmont 8.5 4 HD1__11029 Heifer_[H] 0.907636 0.930012574621463 18 38
020200 TC PBE02 10 Belmont 0 NA Belmont 8 4 HD1__11058 Heifer_[H] 0.99999 1 72 73
020208 TC PBE02 10 Belmont 0 NA NA 9 4 HD1__11532 Heifer_[H] 0.976583 1 93 95
020217 TC PBE02 10 Belmont 4 NA Belmont 7.5 5 HD1__11045 Heifer_[H] 0.875211 0.975719103476006 145 40
020218 TC PBE02 10 Belmont 4 NA NA 7 4 HD1__11050 Heifer_[H] 0.733114 0.991514368547679 129 145
020222 TC PBE02 10 Belmont 0 NA NA 6.5 4 HD1__11070 Heifer_[H] 0.831599 1 128 38
020240 TC PBE02 10 Belmont 0 NA Belmont 8.5 4 HD1__11101 Heifer_[H] 0.79719 0.957926355584242 40 126
020251 TC PBE02 10 Belmont 4 NA Belmont 8 4 HD1__11083 Heifer_[H] 0.918203 1 145 145
020253 TC PBE02 10 Belmont 6 NA Belmont 8.5 4 HD1__11092 Heifer_[H] 0.89111 1 72 74
020257 TC PBE02 11 Belmont 0 NA Belmont 7 4 HD1__11118 Heifer_[H] 0.899785 0.974546082951958 172 40
020258 TC PBE02 10 Belmont 4 NA Belmont 8 4.5 HD1__11067 Heifer_[H] 0.833576 1 8 63
020263 TC PBE02 9 Belmont 0 NA Belmont 8.5 4 HD1__11084 Heifer_[H] 0.981952 0.965002257845314 145 30
020269 TC PBE02 11 Belmont 0 NA Belmont 8 4 HD1__11103 Heifer_[H] 0.840878 1 128 145
020273 TC PBE02 11 Belmont 0 NA Belmont 8 4 HD1__11119 Heifer_[H] 0.973136 1 73 72
020287 TC PBE02 11 Belmont 7 NA Belmont 7.5 4 HD1__11111 Heifer_[H] 0.887505 1 145 143
020295 TC PBE02 11 Belmont 0 NA Belmont 8.5 4 HD1__11073 Heifer_[H] 0.853572 1 92 99
020299 TC PBE02 11 Belmont 4 NA Belmont 9 4 HD1__11079 Heifer_[H] 0.862629 0.975479944615576 9 40
020306 TC PBE02 11 Belmont 0 NA Belmont 9 4 HD1__11094 Heifer_[H] 0.959998 1 40 121
020327 TC PBE02 11 Belmont 4 NA Belmont 9 4 HD1__11095 Heifer_[H] 0.825069 0.975479944615576 40 9
020335 TC PBE02 11 Belmont 4 NA Belmont 6 4.5 HD1__11080 Heifer_[H] 0.821268 1 128 129
020336 TC PBE02 11 Belmont 0 NA Belmont 9 4 HD1__11088 Heifer_[H] 0.985289 1 145 145
020337 TC PBE02 11 Belmont 4 NA Belmont 8 4 HD1__11096 Heifer_[H] 0.765531 0.975719103476006 145 40
020343 TC PBE02 11 Belmont 0 NA Belmont 7.5 4 HD1__11538 Heifer_[H] 0.829357 1 128 145
020378 TC PBE02 11 Belmont 4 NA Belmont 8.5 4 HD1__11076 Heifer_[H] 0.813639 1 8 145
020379 TC PBE02 11 Belmont 0 NA Belmont 8 4 HD1__11081 Heifer_[H] 0.936687 1 147 145
020426 TC PBE02 11 Belmont 3 NA Belmont 9 4 HD1__11069 Heifer_[H] 0.967902 1 72 73
020431 TC PBE02 11 Belmont 0 NA Belmont 8 4 HD1__11082 Heifer_[H] 0.987116 1 93 74
020436 TC PBE02 11 Belmont 4 NA Belmont 8 4 HD1__11090 Heifer_[H] 0.727967 0.96260103893752 145 9
020460 TC PBE02 12 Belmont 0 NA NA 8.5 4 HD1__11077 Heifer_[H] 0.922051 0.982043631678391 129 121
020468 TC PBE02 12 Belmont 0 NA Belmont 7 4 HD1__11091 Heifer_[H] 0.896208 0.980617652878479 172 93
020470 TC PBE02 12 Belmont 4 NA Belmont 8 4 HD1__11100 Heifer_[H] 0.840532 1 73 79
020478 TC PBE02 11 Belmont 0 NA Belmont 9 4 HD1__11116 Heifer_[H] 0.965067 1 73 73
020483 TC PBE02 12 Belmont 4 NA NA 9 4 HD1__11123 Heifer_[H] 0.893283 0.993154097359117 121 9
020488 TC PBE02 12 Belmont 0 NA NA 8 4 HD1__11133 Heifer_[H] 0.876389 1 145 93
020499 TC PBE02 12 Belmont 4 NA Belmont 9 4 HD1__11146 Heifer_[H] 0.822801 1 80 74
020510 TC PBE02 12 Belmont 0 NA NA 9 4 HD1__11128 Heifer_[H] 0.822659 1 63 46
020521 TC PBE02 12 Belmont 0 NA Belmont 9 4 HD1__11134 Heifer_[H] 0.83089 1 72 6
020525 TC PBE02 12 Belmont 4 NA Belmont 8.5 2 HD1__11147 Heifer_[H] 0.821074 0.956130998442426 145 6
020540 TC PBE02 12 Belmont 4 NA Belmont 9 4 HD1__11155 Heifer_[H] 0.839273 0.953515629566798 145 72
020555 TC PBE02 1 Belmont 3 NA Belmont 9 4 HD1__11140 Heifer_[H] 0.943469 1 92 73
020556 TC PBE02 1 Belmont 0 NA Belmont 8.5 4 HD1__11148 Heifer_[H] 0.799561 1 72 91
022002 TC PBP02 9 Alexandria 0 NA Alexandria 8.5 4.5 HD1__11141 Heifer_[H] 0.646891 1 73 73
022005 TC PTR02 9 Alexandria 0 NA NA 7 4 HD1__13593 Heifer_[H] 0.725807 0.965370024397394 93 129
022007 TC PTR02 10 Alexandria 0 NA Alexandria 9 3 HD1__11149 Heifer_[H] 0.679103 0.953515629566798 145 72
022009 TC NPG09 10 Alexandria 0 NA NA 4 4 HD1__10642 Steer_[S] 0.579365 1 129 129
022021 TC PBP02 10 Alexandria 0 NA Alexandria 7 3 HD1__11156 Heifer_[H] 0.624482 0.954647415380566 75 129
022022 TC PBP02 10 Alexandria 0 NA Alexandria 9 1 HD1__11161 Heifer_[H] 0.667102 1 72 72
022024 TC NPG09 10 Alexandria 0 NA NA 9 2 HD1__10643 Steer_[S] 0.674607 1 73 72
022025 TC PTR02 10 Alexandria 0 NA Alexandria 9 4 HD1__11124 Heifer_[H] 0.745034 1 73 72
022026 TC PBP02 10 Alexandria 0 NA Alexandria 6 4 HD1__11129 Heifer_[H] 0.675765 0.998960798809338 9 129
022028 TC PBP02 10 Alexandria 0 NA Alexandria 8.5 2 HD1__11136 Heifer_[H] 0.735056 0.997867359772814 72 30
022035 TC NPG10 10 Alexandria 0 NA NA 8.66667 4 HD1__13597 Steer_[S] 0.675164 1 72 76
022041 TC NPG10 10 Alexandria 0 NA NA 8.33333 3 HD1__244 Steer_[S] 0.680683 1 6 72
022042 TC PTR02 10 Alexandria 0 NA Alexandria 7 4 HD1__659 Heifer_[H] 0.684409 0.915425796265155 129 72
022047 TC PTR02 10 Alexandria 0 NA Alexandria 9 3 HD1__11130 Heifer_[H] 0.66531 0.909991852927526 91 174
022048 TC PBP02 10 Alexandria 0 NA Alexandria 8.5 2 HD1__11143 Heifer_[H] 0.684409 0.910192945769938 18 72
022049 TC PTR02 10 Alexandria 0 NA Alexandria 9 4 HD1__11151 Heifer_[H] 0.678484 1 72 91
022057 TC PBP02 10 Alexandria 0 NA NA 9 2 HD1__11163 Heifer_[H] 0.711769 1 72 72
022059 TC PBP02 10 Alexandria 0 NA Alexandria 8.5 2 HD1__10694 Heifer_[H] 0.661829 0.988534237261217 117 72
022062 TC PTR02 10 Alexandria 0 NA Alexandria 9 4 HD1__11168 Heifer_[H] 0.700272 1 9 7
022065 TC PBP02 10 Alexandria 0 NA NA 8.5 2 HD1__11126 Heifer_[H] 0.641075 1 72 71
022071 TC PBP02 10 Alexandria 0 NA Alexandria 8.5 2 HD1__11152 Heifer_[H] 0.72271 1 72 72
022076 TC PBP02 10 Alexandria 0 NA Alexandria 8.5 5.5 HD1__661 Heifer_[H] 0.764995 0.997867359772814 72 30
022081 TC PBP02 10 Alexandria 0 NA Alexandria 8.5 2 HD1__11164 Heifer_[H] 0.710518 1 72 72
022083 TC PBP02 10 Alexandria 0 NA NA 8.5 4 HD1__662 Heifer_[H] 0.653808 1 71 91
022086 TC PTR02 10 Alexandria 0 NA Alexandria 9 3 HD1__11132 Heifer_[H] 0.697112 1 72 72
